session people time duration ID_full ID noHp flow id_flow id_flow_full
3.FO1 Jeanne 1144.483 4.79899999999998 3.FO1.04 4 1 8 4_1_8 3.FO1.04_1_8
3.FO1 Jeanne 1149.283 2.57600000000002 3.FO1.04 4 1 6 4_1_6 3.FO1.04_1_6
3.FO1 Jeanne 1151.86 6.94800000000009 3.FO1.04 4 1 NR 4_1_NR 3.FO1.04_1_NR
3.FO1 Jeanne 1166.504 6.97399999999993 3.FO1.04 4 2 2 4_2_2 3.FO1.04_2_2
3.FO1 Jeanne 1176.901 8.45100000000002 3.FO1.03 3 2 1 3_2_1 3.FO1.03_2_1
3.FO1 Jeanne 1185.353 1.99900000000002 3.FO1.03 3 2 3 3_2_3 3.FO1.03_2_3
3.FO1 Jeanne 1199.254 5.22700000000009 3.FO1.05 5 3 3 5_3_3 3.FO1.05_3_3
3.FO1 Jeanne 1211.836 3.86999999999989 3.FO1.10 10 2 NR 10_2_NR 3.FO1.10_2_NR
3.FO1 Jeanne 1221.753 9.10300000000007 3.FO1.03 3 1 1 3_1_1 3.FO1.03_1_1
3.FO1 Jeanne 1230.857 3.92499999999995 3.FO1.03 3 1 5 3_1_5 3.FO1.03_1_5
3.FO1 Jeanne 1234.783 1.67100000000005 3.FO1.03 3 1 NR 3_1_NR 3.FO1.03_1_NR
3.FO1 Jeanne 1236.455 2.57500000000005 3.FO1.03 3 3 3 3_3_3 3.FO1.03_3_3
3.FO1 Jeanne 1239.031 1.75 3.FO1.03 3 3 1 3_3_1 3.FO1.03_3_1
3.FO1 Jeanne 1257.212 3.49900000000002 3.FO1.08 8 4 2 8_4_2 3.FO1.08_4_2
3.FO1 Jeanne 1260.712 3.83899999999994 3.FO1.08 8 4 1 8_4_1 3.FO1.08_4_1
3.FO1 Jeanne 1265.874 4.7679999999998 3.FO1.02 2 2 NR 2_2_NR 3.FO1.02_2_NR
3.FO1 Jeanne 1270.643 10.4019999999998 3.FO1.02 2 2 2 2_2_2 3.FO1.02_2_2
3.FO1 Jeanne 1281.046 7.39700000000016 3.FO1.02 2 2 1 2_2_1 3.FO1.02_2_1
3.FO1 Jeanne 1288.444 1.31999999999994 3.FO1.02 2 2 NR 2_2_NR 3.FO1.02_2_NR
3.FO1 Jeanne 1294.517 3.47600000000011 3.FO1.04 4 4 1 4_4_1 3.FO1.04_4_1
3.FO1 Jeanne 1297.994 4.34400000000005 3.FO1.04 4 4 NR 4_4_NR 3.FO1.04_4_NR
3.FO1 Jeanne 1302.339 3.45499999999993 3.FO1.04 4 4 2 4_4_2 3.FO1.04_4_2
3.FO1 Jeanne 1305.795 11.2730000000001 3.FO1.04 4 3 1 4_3_1 3.FO1.04_3_1
3.FO1 Jeanne 1317.069 1.74900000000002 3.FO1.04 4 3 NR 4_3_NR 3.FO1.04_3_NR
3.FO1 Jeanne 1318.819 3.90300000000002 3.FO1.04 4 3 1 4_3_1 3.FO1.04_3_1
3.FO1 Jeanne 1322.723 3.49700000000007 3.FO1.04 4 3 NR 4_3_NR 3.FO1.04_3_NR
3.FO1 Jeanne 1326.221 2.56899999999996 3.FO1.04 4 3 3 4_3_3 3.FO1.04_3_3
3.FO1 Jeanne 1335.719 17.807 3.FO1.01 1 3 4 1_3_4 3.FO1.01_3_4
3.FO1 Jeanne 1353.527 16.0780000000002 3.FO1.01 1 3 3 1_3_3 3.FO1.01_3_3
3.FO1 Jeanne 1369.606 14.251 3.FO1.01 1 3 2 1_3_2 3.FO1.01_3_2
3.FO1 Jeanne 1383.858 6.50099999999998 3.FO1.01 1 3 1 1_3_1 3.FO1.01_3_1
3.FO1 Jeanne 1390.36 8.44100000000003 3.FO1.01 1 3 Bouton 1_3_Bouton 3.FO1.01_3_Bouton
3.FO1 Jeanne 1400.069 1.74800000000005 3.FO1.01 1 3 Bouton 1_3_Bouton 3.FO1.01_3_Bouton
3.FO1 Jeanne 1401.818 0.852999999999838 3.FO1.01 1 3 NR 1_3_NR 3.FO1.01_3_NR
3.FO1 Jeanne 1402.672 0.87299999999982 3.FO1.01 1 3 2 1_3_2 3.FO1.01_3_2
3.FO1 Jeanne 1419.167 4.77700000000004 3.FO1.06 6 3 3 6_3_3 3.FO1.06_3_3
3.FO1 Jeanne 1423.945 10.405 3.FO1.06 6 3 4 6_3_4 3.FO1.06_3_4
3.FO1 Jeanne 1434.351 2.17399999999998 3.FO1.06 6 3 3 6_3_3 3.FO1.06_3_3
3.FO1 Jeanne 1436.526 1.30000000000018 3.FO1.06 6 3 4 6_3_4 3.FO1.06_3_4
3.FO1 Jeanne 1439.1 3.04999999999995 3.FO1.06 6 3 1 6_3_1 3.FO1.06_3_1
3.FO1 Jeanne 1442.151 1.69500000000016 3.FO1.06 6 3 4 6_3_4 3.FO1.06_3_4
3.FO1 Jeanne 1443.847 0.875 3.FO1.06 6 3 1 6_3_1 3.FO1.06_3_1
3.FO1 Jeanne 1444.723 0.444999999999936 3.FO1.06 6 3 3 6_3_3 3.FO1.06_3_3
3.FO1 Jeanne 1455.785 11.28 3.FO1.07 7 4 2 7_4_2 3.FO1.07_4_2
3.FO1 Jeanne 1467.066 12.6000000000001 3.FO1.07 7 4 NR 7_4_NR 3.FO1.07_4_NR
3.FO1 Jeanne 1485.715 4.77099999999996 3.FO1.01 1 3 4 1_3_4 3.FO1.01_3_4
3.FO1 Jeanne 1491.775 13.47 3.FO1.06 6 2 4 6_2_4 3.FO1.06_2_4
3.FO1 Jeanne 1505.246 3.90200000000004 3.FO1.06 6 2 5 6_2_5 3.FO1.06_2_5
3.FO1 Jeanne 1509.149 5.64100000000008 3.FO1.06 6 2 3 6_2_3 3.FO1.06_2_3
3.FO1 Jeanne 1514.791 5.62599999999998 3.FO1.06 6 2 2 6_2_2 3.FO1.06_2_2
3.FO1 Jeanne 1520.418 23.268 3.FO1.06 6 2 NR 6_2_NR 3.FO1.06_2_NR
3.FO1 Jeanne 1544.511 2.14300000000003 3.FO1.06 6 2 Bouton 6_2_Bouton 3.FO1.06_2_Bouton
3.FO1 Jeanne 1546.655 5.22399999999993 3.FO1.06 6 2 1 6_2_1 3.FO1.06_2_1
3.FO1 Jeanne 1552.721 6.94200000000001 3.FO1.06 6 1 7 6_1_7 3.FO1.06_1_7
3.FO1 Jeanne 1559.664 4.35099999999989 3.FO1.06 6 1 4 6_1_4 3.FO1.06_1_4
3.FO1 Jeanne 1564.016 5.625 3.FO1.06 6 1 3 6_1_3 3.FO1.06_1_3
3.FO1 Jeanne 1569.642 5.62700000000018 3.FO1.06 6 1 1 6_1_1 3.FO1.06_1_1
3.FO1 Jeanne 1575.27 7.79599999999982 3.FO1.06 6 1 2 6_1_2 3.FO1.06_1_2
3.FO1 Jeanne 1583.067 1.28800000000001 3.FO1.06 6 1 NR 6_1_NR 3.FO1.06_1_NR
3.FO1 Jeanne 1584.356 4.35199999999986 3.FO1.06 6 1 4 6_1_4 3.FO1.06_1_4
3.FO1 Jeanne 1588.709 20.8240000000001 3.FO1.06 6 1 2 6_1_2 3.FO1.06_1_2
3.FO1 Jeanne 1609.534 15.6290000000001 3.FO1.06 6 1 NR 6_1_NR 3.FO1.06_1_NR
3.FO1 Jeanne 1625.164 2.17599999999993 3.FO1.06 6 1 1 6_1_1 3.FO1.06_1_1
3.FO1 Jeanne 1669.394 2.56799999999998 3.FO1.01 1 3 4 1_3_4 3.FO1.01_3_4
3.FO1 Jeanne 1676.281 3.90300000000002 3.FO1.02 2 3 2 2_3_2 3.FO1.02_3_2
3.FO1 Jeanne 1680.185 3.92399999999998 3.FO1.02 2 3 3 2_3_3 3.FO1.02_3_3
3.FO1 Jeanne 1727.979 5.22600000000011 3.FO1.01 1 2 5 1_2_5 3.FO1.01_2_5
3.FO1 Jeanne 1733.206 15.4370000000001 3.FO1.01 1 2 3 1_2_3 3.FO1.01_2_3
3.FO1 Jeanne 1755.145 6.52599999999984 3.FO1.03 3 3 1 3_3_1 3.FO1.03_3_1
3.FO1 Jeanne 1773.819 2.60199999999986 3.FO1.08 8 3 1 8_3_1 3.FO1.08_3_1
3.FO1 Jeanne 1779.872 5.65300000000002 3.FO1.07 7 4 NR 7_4_NR 3.FO1.07_4_NR
3.FO1 Jeanne 1785.526 1.74900000000002 3.FO1.07 7 4 1 7_4_1 3.FO1.07_4_1
3.FO1 Jeanne 1788.101 4.76600000000008 3.FO1.02 2 2 Bouton 2_2_Bouton 3.FO1.02_2_Bouton
3.FO1 Jeanne 1792.868 1.08699999999999 3.FO1.02 2 2 1 2_2_1 3.FO1.02_2_1
3.FO1 Jeanne 1796.978 2.60300000000007 3.FO1.04 4 3 2 4_3_2 3.FO1.04_3_2
3.FO1 Jeanne 1805.229 4.33000000000015 3.FO1.05 5 3 3 5_3_3 3.FO1.05_3_3
3.FO1 Jeanne 1809.56 0.413000000000011 3.FO1.05 5 3 1 5_3_1 3.FO1.05_3_1
3.FO1 Jeanne 1812.992 10.0039999999999 3.FO1.04 4 3 1 4_3_1 3.FO1.04_3_1
3.FO2 Benjamin 41.259 3.499 3.FO2.08 8 1 3 8_1_3 3.FO2.08_1_3
3.FO2 Benjamin 44.759 1.25 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 46.01 1.15000000000001 3.FO2.08 8 1 1 8_1_1 3.FO2.08_1_1
3.FO2 Benjamin 47.161 2.49799999999999 3.FO2.08 8 1 4 8_1_4 3.FO2.08_1_4
3.FO2 Benjamin 49.66 3.999 3.FO2.08 8 1 5 8_1_5 3.FO2.08_1_5
3.FO2 Benjamin 53.66 2.749 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 56.41 1.90099999999998 3.FO2.08 8 1 3 8_1_3 3.FO2.08_1_3
3.FO2 Benjamin 61.213 3.749 3.FO2.03 3 2 3 3_2_3 3.FO2.03_2_3
3.FO2 Benjamin 64.963 0.748999999999995 3.FO2.03 3 2 2 3_2_2 3.FO2.03_2_2
3.FO2 Benjamin 65.713 0.998999999999995 3.FO2.03 3 2 1 3_2_1 3.FO2.03_2_1
3.FO2 Benjamin 76.018 24.052 3.FO2.05 5 2 3 5_2_3 3.FO2.05_2_3
3.FO2 Benjamin 100.071 26.401 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 126.473 11.652 3.FO2.05 5 2 3 5_2_3 3.FO2.05_2_3
3.FO2 Benjamin 138.126 37.152 3.FO2.05 5 2 2 5_2_2 3.FO2.05_2_2
3.FO2 Benjamin 175.279 3.49899999999997 3.FO2.05 5 2 4 5_2_4 3.FO2.05_2_4
3.FO2 Benjamin 178.779 12.651 3.FO2.05 5 2 2 5_2_2 3.FO2.05_2_2
3.FO2 Benjamin 191.431 8.90199999999999 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 200.334 2.24799999999999 3.FO2.05 5 2 2 5_2_2 3.FO2.05_2_2
3.FO2 Benjamin 202.583 6.74900000000002 3.FO2.05 5 2 3 5_2_3 3.FO2.05_2_3
3.FO2 Benjamin 209.333 13.597 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 222.931 17.355 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 240.287 3.25 3.FO2.05 5 2 2 5_2_2 3.FO2.05_2_2
3.FO2 Benjamin 243.939 0.749000000000024 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 244.689 11.9 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 256.59 31.456 3.FO2.05 5 2 1 5_2_1 3.FO2.05_2_1
3.FO2 Benjamin 288.047 1.24800000000005 3.FO2.05 5 2 4 5_2_4 3.FO2.05_2_4
3.FO2 Benjamin 289.296 3 3.FO2.05 5 2 1 5_2_1 3.FO2.05_2_1
3.FO2 Benjamin 292.297 6.55000000000001 3.FO2.05 5 2 4 5_2_4 3.FO2.05_2_4
3.FO2 Benjamin 298.848 4.40199999999999 3.FO2.05 5 2 2 5_2_2 3.FO2.05_2_2
3.FO2 Benjamin 303.251 1 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 304.252 7.90099999999995 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 312.154 3.49899999999997 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 315.654 0.151999999999987 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 316.556 1.15000000000003 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 317.707 1 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 318.708 6.15100000000001 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 325.36 1.25 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 327.262 0.598000000000013 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 327.915 1.15100000000001 3.FO2.05 5 2 Bouton 5_2_Bouton 3.FO2.05_2_Bouton
3.FO2 Benjamin 329.719 0.74799999999999 3.FO2.05 5 2 1 5_2_1 3.FO2.05_2_1
3.FO2 Benjamin 334.272 13.207 3.FO2.10 10 1 3 10_1_3 3.FO2.10_1_3
3.FO2 Benjamin 347.48 7.99699999999996 3.FO2.10 10 1 1 10_1_1 3.FO2.10_1_1
3.FO2 Benjamin 355.478 1.00200000000001 3.FO2.10 10 1 Bouton 10_1_Bouton 3.FO2.10_1_Bouton
3.FO2 Benjamin 356.481 0.896999999999991 3.FO2.10 10 1 Bouton 10_1_Bouton 3.FO2.10_1_Bouton
3.FO2 Benjamin 357.379 10.903 3.FO2.10 10 1 2 10_1_2 3.FO2.10_1_2
3.FO2 Benjamin 368.283 1.75 3.FO2.10 10 1 NR 10_1_NR 3.FO2.10_1_NR
3.FO2 Benjamin 370.034 2.70400000000001 3.FO2.10 10 1 2 10_1_2 3.FO2.10_1_2
3.FO2 Benjamin 372.739 2.40100000000001 3.FO2.10 10 1 1 10_1_1 3.FO2.10_1_1
3.FO2 Benjamin 375.141 2.399 3.FO2.10 10 1 3 10_1_3 3.FO2.10_1_3
3.FO2 Benjamin 379.292 10.901 3.FO2.10 10 2 1 10_2_1 3.FO2.10_2_1
3.FO2 Benjamin 390.194 0.748999999999967 3.FO2.10 10 2 NR 10_2_NR 3.FO2.10_2_NR
3.FO2 Benjamin 390.944 3.89999999999998 3.FO2.10 10 2 Bouton 10_2_Bouton 3.FO2.10_2_Bouton
3.FO2 Benjamin 394.845 5.149 3.FO2.10 10 2 NR 10_2_NR 3.FO2.10_2_NR
3.FO2 Benjamin 404.65 2.149 3.FO2.10 10 2 3 10_2_3 3.FO2.10_2_3
3.FO2 Benjamin 410.704 8.24699999999996 3.FO2.09 9 3 2 9_3_2 3.FO2.09_3_2
3.FO2 Benjamin 418.952 0.650999999999954 3.FO2.09 9 3 Bouton 9_3_Bouton 3.FO2.09_3_Bouton
3.FO2 Benjamin 419.604 0.49899999999991 3.FO2.09 9 3 Bouton 9_3_Bouton 3.FO2.09_3_Bouton
3.FO2 Benjamin 420.104 5.64999999999998 3.FO2.09 9 3 1 9_3_1 3.FO2.09_3_1
3.FO2 Benjamin 429.562 8.99900000000002 3.FO2.04 4 2 5 4_2_5 3.FO2.04_2_5
3.FO2 Benjamin 438.562 8.65099999999995 3.FO2.04 4 2 3 4_2_3 3.FO2.04_2_3
3.FO2 Benjamin 447.214 7.649 3.FO2.04 4 2 1 4_2_1 3.FO2.04_2_1
3.FO2 Benjamin 454.864 7.26299999999992 3.FO2.04 4 2 2 4_2_2 3.FO2.04_2_2
3.FO2 Benjamin 462.128 7 3.FO2.04 4 2 3 4_2_3 3.FO2.04_2_3
3.FO2 Benjamin 469.129 4.65099999999995 3.FO2.04 4 2 2 4_2_2 3.FO2.04_2_2
3.FO2 Benjamin 473.781 0.249000000000024 3.FO2.04 4 2 Bouton 4_2_Bouton 3.FO2.04_2_Bouton
3.FO2 Benjamin 474.031 0.498000000000047 3.FO2.04 4 2 Bouton 4_2_Bouton 3.FO2.04_2_Bouton
3.FO2 Benjamin 474.53 1.15300000000002 3.FO2.04 4 2 Bouton 4_2_Bouton 3.FO2.04_2_Bouton
3.FO2 Benjamin 475.684 3.49900000000002 3.FO2.04 4 2 1 4_2_1 3.FO2.04_2_1
3.FO2 Benjamin 479.184 4.65100000000007 3.FO2.04 4 2 3 4_2_3 3.FO2.04_2_3
3.FO2 Benjamin 483.836 3 3.FO2.04 4 2 NR 4_2_NR 3.FO2.04_2_NR
3.FO2 Benjamin 491.238 11.6510000000001 3.FO2.04 4 2 6 4_2_6 3.FO2.04_2_6
3.FO2 Benjamin 502.89 7.79999999999995 3.FO2.04 4 1 4 4_1_4 3.FO2.04_1_4
3.FO2 Benjamin 510.691 14.65 3.FO2.04 4 1 6 4_1_6 3.FO2.04_1_6
3.FO2 Benjamin 525.342 3.90200000000004 3.FO2.04 4 1 5 4_1_5 3.FO2.04_1_5
3.FO2 Benjamin 529.245 3.65099999999995 3.FO2.04 4 1 1 4_1_1 3.FO2.04_1_1
3.FO2 Benjamin 532.897 5.90200000000004 3.FO2.04 4 1 3 4_1_3 3.FO2.04_1_3
3.FO2 Benjamin 538.8 4.65200000000004 3.FO2.04 4 1 NR 4_1_NR 3.FO2.04_1_NR
3.FO2 Benjamin 543.453 5.99700000000007 3.FO2.04 4 1 2 4_1_2 3.FO2.04_1_2
3.FO2 Benjamin 549.451 2.39999999999998 3.FO2.04 4 1 NR 4_1_NR 3.FO2.04_1_NR
3.FO2 Benjamin 551.852 3.899 3.FO2.04 4 1 3 4_1_3 3.FO2.04_1_3
3.FO2 Benjamin 555.752 2.24900000000002 3.FO2.04 4 1 1 4_1_1 3.FO2.04_1_1
3.FO2 Benjamin 567.156 6.15200000000004 3.FO2.03 3 1 2 3_1_2 3.FO2.03_1_2
3.FO2 Benjamin 573.309 0.976999999999975 3.FO2.03 3 1 4 3_1_4 3.FO2.03_1_4
3.FO2 Benjamin 576.843 3.40100000000007 3.FO2.08 8 1 3 8_1_3 3.FO2.08_1_3
3.FO2 Benjamin 580.245 4.90099999999995 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 586.799 6.65200000000004 3.FO2.08 8 1 1 8_1_1 3.FO2.08_1_1
3.FO2 Benjamin 593.452 4.65099999999995 3.FO2.08 8 1 4 8_1_4 3.FO2.08_1_4
3.FO2 Benjamin 598.104 4.55499999999995 3.FO2.03 3 2 3 3_2_3 3.FO2.03_2_3
3.FO2 Benjamin 602.66 2.399 3.FO2.03 3 2 1 3_2_1 3.FO2.03_2_1
3.FO2 Benjamin 605.06 10.207 3.FO2.03 3 1 1 3_1_1 3.FO2.03_1_1
3.FO2 Benjamin 615.268 5.14999999999998 3.FO2.04 4 1 2 4_1_2 3.FO2.04_1_2
3.FO2 Benjamin 620.419 2.75 3.FO2.04 4 3 2 4_3_2 3.FO2.04_3_2
3.FO2 Benjamin 623.17 5.05200000000002 3.FO2.04 4 3 3 4_3_3 3.FO2.04_3_3
3.FO2 Benjamin 628.223 0.75 3.FO2.04 4 3 Bouton 4_3_Bouton 3.FO2.04_3_Bouton
3.FO2 Benjamin 628.974 4.15099999999995 3.FO2.04 4 3 1 4_3_1 3.FO2.04_3_1
3.FO2 Benjamin 633.126 4.49900000000002 3.FO2.04 4 3 3 4_3_3 3.FO2.04_3_3
3.FO2 Benjamin 637.626 4.89999999999998 3.FO2.04 4 2 3 4_2_3 3.FO2.04_2_3
3.FO2 Benjamin 642.527 4.14999999999998 3.FO2.05 5 3 1 5_3_1 3.FO2.05_3_1
3.FO2 Benjamin 646.678 11.0549999999999 3.FO2.05 5 3 2 5_3_2 3.FO2.05_3_2
3.FO2 Benjamin 657.734 3.65099999999995 3.FO2.05 5 2 1 5_2_1 3.FO2.05_2_1
3.FO2 Benjamin 662.636 6.65200000000004 3.FO2.10 10 2 NR 10_2_NR 3.FO2.10_2_NR
3.FO2 Benjamin 679.095 7.15099999999995 3.FO2.02 2 1 2 2_1_2 3.FO2.02_1_2
3.FO2 Benjamin 686.247 3.65100000000007 3.FO2.02 2 1 1 2_1_1 3.FO2.02_1_1
3.FO2 Benjamin 689.899 3.40200000000004 3.FO2.02 2 1 3 2_1_3 3.FO2.02_1_3
3.FO2 Benjamin 693.302 11.1519999999999 3.FO2.03 3 2 4 3_2_4 3.FO2.03_2_4
3.FO2 Benjamin 705.106 4.39999999999998 3.FO2.07 7 2 1 7_2_1 3.FO2.07_2_1
3.FO2 Benjamin 711.408 4 3.FO2.07 7 1 2 7_1_2 3.FO2.07_1_2
3.FO2 Benjamin 715.409 1.24800000000005 3.FO2.07 7 1 NR 7_1_NR 3.FO2.07_1_NR
3.FO2 Benjamin 722.31 2.25 3.FO2.07 7 3 1 7_3_1 3.FO2.07_3_1
3.FO2 Benjamin 727.214 1.90200000000004 3.FO2.04 4 3 1 4_3_1 3.FO2.04_3_1
3.FO2 Benjamin 732.519 2.5 3.FO2.10 10 2 1 10_2_1 3.FO2.10_2_1
3.FO2 Benjamin 739.172 9.40099999999995 3.FO2.08 8 2 NR 8_2_NR 3.FO2.08_2_NR
3.FO2 Benjamin 748.574 4.49800000000005 3.FO2.08 8 1 5 8_1_5 3.FO2.08_1_5
3.FO2 Benjamin 753.073 2.74800000000005 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 755.822 5.15200000000004 3.FO2.08 8 1 1 8_1_1 3.FO2.08_1_1
3.FO2 Benjamin 767.627 6.40100000000007 3.FO2.06 6 1 3 6_1_3 3.FO2.06_1_3
3.FO2 Benjamin 774.029 2.90200000000004 3.FO2.06 6 1 2 6_1_2 3.FO2.06_1_2
3.FO2 Benjamin 776.932 1.99900000000002 3.FO2.06 6 1 3 6_1_3 3.FO2.06_1_3
3.FO2 Benjamin 778.932 1.74900000000002 3.FO2.06 6 1 4 6_1_4 3.FO2.06_1_4
3.FO2 Benjamin 780.682 1 3.FO2.06 6 1 2 6_1_2 3.FO2.06_1_2
3.FO2 Benjamin 781.683 1 3.FO2.06 6 1 3 6_1_3 3.FO2.06_1_3
3.FO2 Benjamin 782.684 0.901000000000067 3.FO2.06 6 1 4 6_1_4 3.FO2.06_1_4
3.FO2 Benjamin 783.586 4.89999999999998 3.FO2.06 6 1 NR 6_1_NR 3.FO2.06_1_NR
3.FO2 Benjamin 788.487 0.749000000000024 3.FO2.06 6 1 5 6_1_5 3.FO2.06_1_5
3.FO2 Benjamin 800.141 6.30399999999997 3.FO2.02 2 1 3 2_1_3 3.FO2.02_1_3
3.FO2 Benjamin 816.5 14.15 3.FO2.04 4 2 5 4_2_5 3.FO2.04_2_5
3.FO2 Benjamin 830.651 2.5 3.FO2.04 4 2 3 4_2_3 3.FO2.04_2_3
3.FO2 Benjamin 833.152 7.30199999999991 3.FO2.04 4 1 5 4_1_5 3.FO2.04_1_5
3.FO2 Benjamin 840.455 0.99899999999991 3.FO2.04 4 1 6 4_1_6 3.FO2.04_1_6
3.FO2 Benjamin 845.355 2.75099999999998 3.FO2.05 5 3 2 5_3_2 3.FO2.05_3_2
3.FO2 Benjamin 856.258 3.75 3.FO2.07 7 2 1 7_2_1 3.FO2.07_2_1
3.FO2 Benjamin 865.159 7.40300000000002 3.FO2.09 9 1 1 9_1_1 3.FO2.09_1_1
3.FO2 Benjamin 872.563 7.90300000000002 3.FO2.09 9 1 NR 9_1_NR 3.FO2.09_1_NR
3.FO2 Benjamin 883.772 2.49900000000002 3.FO2.05 5 3 1 5_3_1 3.FO2.05_3_1
3.FO2 Benjamin 887.925 2.90100000000007 3.FO2.05 5 2 NR 5_2_NR 3.FO2.05_2_NR
3.FO2 Benjamin 890.827 9.55399999999997 3.FO2.05 5 1 1 5_1_1 3.FO2.05_1_1
3.FO2 Benjamin 900.382 3.65000000000009 3.FO2.05 5 1 NR 5_1_NR 3.FO2.05_1_NR
3.FO2 Benjamin 904.033 6.39999999999998 3.FO2.05 5 1 2 5_1_2 3.FO2.05_1_2
3.FO2 Benjamin 910.434 3.49900000000002 3.FO2.05 5 1 3 5_1_3 3.FO2.05_1_3
3.FO2 Benjamin 913.934 8 3.FO2.05 5 1 NR 5_1_NR 3.FO2.05_1_NR
3.FO2 Benjamin 921.935 5.24900000000002 3.FO2.05 5 1 3 5_1_3 3.FO2.05_1_3
3.FO2 Benjamin 927.185 3.053 3.FO2.05 5 1 2 5_1_2 3.FO2.05_1_2
3.FO2 Benjamin 930.239 3.40200000000004 3.FO2.05 5 1 NR 5_1_NR 3.FO2.05_1_NR
3.FO2 Benjamin 934.392 9.14999999999986 3.FO2.05 5 1 NR 5_1_NR 3.FO2.05_1_NR
3.FO2 Benjamin 958.848 5.40000000000009 3.FO2.10 10 2 NR 10_2_NR 3.FO2.10_2_NR
3.FO2 Benjamin 964.249 0.250999999999976 3.FO2.10 10 2 Bouton 10_2_Bouton 3.FO2.10_2_Bouton
3.FO2 Benjamin 965.25 1.40200000000004 3.FO2.10 10 2 Bouton 10_2_Bouton 3.FO2.10_2_Bouton
3.FO2 Benjamin 966.653 2.90100000000007 3.FO2.10 10 1 2 10_1_2 3.FO2.10_1_2
3.FO2 Benjamin 980.958 8.5 3.FO2.04 4 1 8 4_1_8 3.FO2.04_1_8
3.FO2 Benjamin 989.459 7.40200000000004 3.FO2.04 4 1 6 4_1_6 3.FO2.04_1_6
3.FO2 Benjamin 998.762 2.99900000000002 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 1001.762 0.998000000000047 3.FO2.08 8 1 3 8_1_3 3.FO2.08_1_3
3.FO2 Benjamin 1004.913 3.74900000000002 3.FO2.03 3 2 4 3_2_4 3.FO2.03_2_4
3.FO2 Benjamin 1010.316 5.49700000000007 3.FO2.03 3 1 2 3_1_2 3.FO2.03_1_2
3.FO2 Benjamin 1017.216 1.65200000000004 3.FO2.03 3 1 1 3_1_1 3.FO2.03_1_1
3.FO2 Benjamin 1023.772 10.4000000000001 3.FO2.07 7 1 1 7_1_1 3.FO2.07_1_1
3.FO2 Benjamin 1034.173 1.65000000000009 3.FO2.07 7 1 NR 7_1_NR 3.FO2.07_1_NR
3.FO2 Benjamin 1035.824 1.64999999999986 3.FO2.07 7 1 2 7_1_2 3.FO2.07_1_2
3.FO2 Benjamin 1037.475 5.75099999999998 3.FO2.08 8 1 1 8_1_1 3.FO2.08_1_1
3.FO2 Benjamin 1043.227 2.15099999999984 3.FO2.08 8 1 4 8_1_4 3.FO2.08_1_4
3.FO2 Benjamin 1045.379 1.40100000000007 3.FO2.08 8 1 2 8_1_2 3.FO2.08_1_2
3.FO2 Benjamin 1050.433 7.15100000000007 3.FO2.08 8 2 NR 8_2_NR 3.FO2.08_2_NR
3.FO2 Benjamin 1058.584 3.90099999999984 3.FO2.03 3 2 3 3_2_3 3.FO2.03_2_3
3.FO2 Benjamin 1062.486 1.39999999999986 3.FO2.03 3 2 4 3_2_4 3.FO2.03_2_4
3.FO2 Benjamin 1063.887 7.65100000000007 3.FO2.03 3 2 1 3_2_1 3.FO2.03_2_1
3.FO2 Benjamin 1071.539 2.65000000000009 3.FO2.03 3 1 2 3_1_2 3.FO2.03_1_2
3.FO2 Benjamin 1080.591 2.65100000000007 3.FO2.03 3 2 3 3_2_3 3.FO2.03_2_3
3.FO2 Benjamin 1093.892 10.902 3.FO2.06 6 1 6 6_1_6 3.FO2.06_1_6
