offspring_id known_id candidate_id
3.FA1.02_H2_R3_19 3.FA1.02 3.FA1.07
3.FA1.03_H1_R2_01 3.FA1.03 3.FA1.03
3.FA1.03_H1_R2_02 3.FA1.03 3.FA1.03
3.FA1.03_H1_R2_03 3.FA1.03 3.FA1.03
3.FA1.03_H1_R2_04 3.FA1.03 3.FA1.03
3.FA1.03_H1_R4_01 3.FA1.03 3.FA1.03
3.FA1.03_H1_R4_02 3.FA1.03 3.FA1.03
3.FA1.03_H1_R4_03 3.FA1.03 3.FA1.03
3.FA1.03_H1_R5_01 3.FA1.03 3.FA1.03
3.FA1.03_H1_R5_02 3.FA1.03 3.FA1.03
3.FA1.03_H2_R1_01 3.FA1.03 3.FA1.03
3.FA1.03_H2_R2_01 3.FA1.03 3.FA1.03
3.FA1.03_H2_R2_02 3.FA1.03 3.FA1.03
3.FA1.03_H2_R3_01 3.FA1.03 3.FA1.03
3.FA1.03_H2_R3_02 3.FA1.03 3.FA1.03
3.FA1.03_H2_R4_01 3.FA1.03 3.FA1.03
3.FA1.03_H2_R4_02 3.FA1.03 3.FA1.03
3.FA1.03_H2_R4_03 3.FA1.03 3.FA1.03
3.FA1.03_H2_R5_01 3.FA1.03 3.FA1.03
3.FA1.03_H2_R5_02 3.FA1.03 3.FA1.03
3.FA1.03_H2_R5_03 3.FA1.03 3.FA1.03
3.FA1.03_H2_R5_04 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_01 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_02 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_03 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_04 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_05 3.FA1.03 3.FA1.08
3.FA1.03_H3_R1_06 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_07 3.FA1.03 3.FA1.03
3.FA1.03_H3_R1_08 3.FA1.03 3.FA1.03
3.FA1.03_H3_R5_01 3.FA1.03 3.FA1.03
3.FA1.03_H3_R5_02 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_01 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_02 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_03 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_04 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_05 3.FA1.03 3.FA1.03
3.FA1.03_H4_R1_06 3.FA1.03 3.FA1.03
3.FA1.03_H4_R2_01 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_01 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_02 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_03 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_04 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_05 3.FA1.03 3.FA1.08
3.FA1.03_H5_R1_06 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_01 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_02 3.FA1.03 3.FA1.07
3.FA1.03_H5_R2_03 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_04 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_05 3.FA1.03 3.FA1.07
3.FA1.03_H5_R2_06 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_07 3.FA1.03 3.FA1.08
3.FA1.03_H5_R2_08 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_01 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_03 3.FA1.03 3.FA1.07
3.FA1.03_H5_R3_04 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_05 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_06 3.FA1.03 3.FA1.03
3.FA1.03_H5_R3_07 3.FA1.03 3.FA1.07
3.FA1.03_H5_R3_08 3.FA1.03 3.FA1.05
3.FA1.03_H5_R3_09 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_10 3.FA1.03 3.FA1.08
3.FA1.03_H5_R3_11 3.FA1.03 3.FA1.07
3.FA1.03_H6_R1_01 3.FA1.03 3.FA1.03
3.FA1.03_H6_R1_02 3.FA1.03 3.FA1.08
3.FA1.03_H6_R2_01 3.FA1.03 3.FA1.03
3.FA1.04_H1_R1_01 3.FA1.04 3.FA1.04
3.FA1.04_H1_R1_02 3.FA1.04 3.FA1.08
3.FA1.04_H1_R1_03 3.FA1.04 3.FA1.10
3.FA1.04_H1_R1_04 3.FA1.04 3.FA1.09
3.FA1.04_H1_R2_01 3.FA1.04 3.FA1.09
3.FA1.04_H1_R2_02 3.FA1.04 3.FA1.09
3.FA1.04_H2_R1_01 3.FA1.04 3.FA1.07
3.FA1.04_H2_R1_02 3.FA1.04 3.FA1.03
3.FA1.04_H2_R1_03 3.FA1.04 3.FA1.08
3.FA1.04_H2_R1_04 3.FA1.04 3.FA1.03
3.FA1.04_H2_R1_05 3.FA1.04 3.FA1.03
3.FA1.04_H2_R1_06 3.FA1.04 3.FA1.03
3.FA1.04_H3_R2_01 3.FA1.04 3.FA1.03
3.FA1.04_H3_R2_02 3.FA1.04 3.FA1.07
3.FA1.04_H3_R2_03 3.FA1.04 3.FA1.03
3.FA1.04_H3_R2_04 3.FA1.04 3.FA1.03
3.FA1.06_H2_R1_01 3.FA1.06 3.FA1.06
3.FA1.06_H2_R1_02 3.FA1.06 3.FA1.06
3.FA1.06_H3_R4_01 3.FA1.06 3.FA1.06
3.FA1.06_H3_R4_02 3.FA1.06 3.FA1.06
3.FA1.06_H3_R4_03 3.FA1.06 3.FA1.06
3.FA1.06_H4_R3_01 3.FA1.06 3.FA1.06
3.FA1.06_H4_R3_02 3.FA1.06 3.FA1.06
3.FA1.07_H1_R2_01 3.FA1.07 3.FA1.07
3.FA1.07_H1_R2_02 3.FA1.07 3.FA1.01
3.FA1.07_H1_R2_03 3.FA1.07 3.FA1.07
3.FA1.07_H1_R2_04 3.FA1.07 3.FA1.07
3.FA1.07_H1_R3_01 3.FA1.07 3.FA1.05
3.FA1.07_H1_R3_02 3.FA1.07 3.FA1.05
3.FA1.07_H1_R4_01 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_04 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_05 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_07 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_08 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_09 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_10 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_11 3.FA1.07 3.FA1.07
3.FA1.07_H1_R4_12 3.FA1.07 3.FA1.07
3.FA1.07_H2_R6_01 3.FA1.07 3.FA1.04
3.FA1.07_H2_R6_02 3.FA1.07 3.FA1.07
3.FA1.08_H1_R1_01 3.FA1.08 3.FA1.08
3.FA1.08_H1_R1_02 3.FA1.08 3.FA1.01
3.FA1.08_H1_R1_03 3.FA1.08 3.FA1.09
3.FA1.08_H1_R1_05 3.FA1.08 3.FA1.08
3.FA1.08_H1_R1_07 3.FA1.08 3.FA1.08
3.FA1.08_H1_R1_08 3.FA1.08 3.FA1.04
3.FA1.08_H1_R1_09 3.FA1.08 3.FA1.08
3.FA1.08_H1_R1_10 3.FA1.08 3.FA1.04
3.FA1.08_H1_R1_11 3.FA1.08 3.FA1.08
3.FA1.08_H1_R3_01 3.FA1.08 3.FA1.09
3.FA1.08_H1_R5_03 3.FA1.08 3.FA1.05
3.FA1.08_H1_R5_05 3.FA1.08 3.FA1.08
3.FA1.08_H1_R5_06 3.FA1.08 3.FA1.08
3.FA1.08_H2_R2_01 3.FA1.08 3.FA1.01
3.FA1.08_H2_R3_01 3.FA1.08 3.FA1.03
3.FA1.08_H3_R1_02 3.FA1.08 3.FA1.08
3.FA1.08_H3_R1_03 3.FA1.08 3.FA1.08
3.FA1.08_H3_R1_07 3.FA1.08 3.FA1.08
3.FA1.08_H3_R1_08 3.FA1.08 3.FA1.08
3.FA1.08_H3_R1_09 3.FA1.08 3.FA1.08
3.FA1.08_H3_R1_10 3.FA1.08 3.FA1.08
3.FA1.08_H4_R1_03 3.FA1.08 3.FA1.08
3.FA1.08_H4_R2_04 3.FA1.08 3.FA1.08
3.FA1.08_H4_R2_05 3.FA1.08 3.FA1.08
3.FA1.08_H4_R2_08 3.FA1.08 3.FA1.05
3.FA1.09_H2_R2_01 3.FA1.09 3.FA1.04
3.FA1.09_H2_R2_02 3.FA1.09 3.FA1.09
3.FA1.09_H2_R2_03 3.FA1.09 3.FA1.04
3.FA1.09_H2_R2_04 3.FA1.09 3.FA1.03
3.FA1.09_H2_R3_01 3.FA1.09 3.FA1.03
3.FA1.09_H3_R2_01 3.FA1.09 3.FA1.09
3.FA1.10_H1_R1_01 3.FA1.10 3.FA1.04
3.FA1.10_H2_R2_01 3.FA1.10 3.FA1.03
3.FA1.10_H2_R2_02 3.FA1.10 3.FA1.03
3.FA1.10_H2_R2_03 3.FA1.10 3.FA1.03
3.FA1.10_H2_R2_04 3.FA1.10 3.FA1.03
3.FA1.10_H2_R2_05 3.FA1.10 3.FA1.03
3.FA1.10_H2_R2_06 3.FA1.10 3.FA1.10
3.FA1.10_H2_R2_07 3.FA1.10 3.FA1.10
3.FA1.10_H2_R4_01 3.FA1.10 3.FA1.10
3.FA1.01_H3_R1_01 3.FA1.01 3.FA1.01
3.FA1.02_H2_R3_01 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_06 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_07 3.FA1.02 3.FA1.01
3.FA1.02_H2_R3_09 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_11 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_12 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_13 3.FA1.02 3.FA1.03
3.FA1.02_H2_R3_14 3.FA1.02 3.FA1.09
3.FA2.02_H1_R5_01 3.FA2.02 3.FA2.02
3.FA2.03_H1_R1_01 3.FA2.03 3.FA2.05
3.FA2.03_H1_R1_02 3.FA2.03 3.FA2.05
3.FA2.03_H1_R1_03 3.FA2.03 3.FA2.05
3.FA2.03_H1_R1_04 3.FA2.03 3.FA2.05
3.FA2.03_H1_R1_05 3.FA2.03 3.FA2.05
3.FA2.03_H1_R2_01 3.FA2.03 3.FA2.05
3.FA2.03_H1_R2_02 3.FA2.03 3.FA2.05
3.FA2.03_H1_R2_03 3.FA2.03 3.FA2.05
3.FA2.03_H1_R5_02 3.FA2.03 3.FA2.05
3.FA2.03_H1_R7_01 3.FA2.03 3.FA2.05
3.FA2.03_H1_R7_02 3.FA2.03 3.FA2.05
3.FA2.04_H1_R1_01 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_02 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_03 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_04 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_05 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_06 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_07 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_08 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_09 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_10 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_11 3.FA2.04 3.FA2.04
3.FA2.04_H1_R1_12 3.FA2.04 3.FA2.04
3.FA2.04_H2_R1_01 3.FA2.04 3.FA2.04
3.FA2.04_H2_R1_02 3.FA2.04 3.FA2.04
3.FA2.05_H1_R3_01 3.FA2.05 3.FA2.05
3.FA2.05_H1_R3_02 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_01 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_02 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_03 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_04 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_05 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_06 3.FA2.05 3.FA2.05
3.FA2.05_H2_R1_07 3.FA2.05 3.FA2.05
3.FA2.05_H4_R1_01 3.FA2.05 3.FA2.05
3.FA2.05_H4_R1_02 3.FA2.05 3.FA2.05
3.FA2.05_H4_R1_03 3.FA2.05 3.FA2.05
3.FA2.10_H2_R2_01 3.FA2.10 3.FA2.10
3.FA2.10_H2_R2_02 3.FA2.10 3.FA2.10
3.FA2.10_H2_R2_03 3.FA2.10 3.FA2.10
3.FA2.10_H2_R2_04 3.FA2.10 3.FA2.10
3.FA2.02_H1_R3_01 3.FA2.02 3.FA2.02
3.FA2.02_H1_R3_02 3.FA2.02 3.FA2.02
3.FA2.02_H1_R3_03 3.FA2.02 3.FA2.02
3.FA2.02_H1_R3_04 3.FA2.02 3.FA2.02
3.FA2.02_H1_R3_05 3.FA2.02 3.FA2.02
3.FA2.02_H1_R5_02 3.FA2.02 3.FA2.02
3.FA2.02_H1_R5_03 3.FA2.02 3.FA2.02
3.FA2.02_H1_R5_04 3.FA2.02 3.FA2.02
3.MO2.03_H1_R2_01 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_02 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_03 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_04 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_05 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_06 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_07 3.MO2.03 3.MO2.03
3.MO2.03_H1_R2_08 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_01 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_02 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_03 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_04 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_05 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_06 3.MO2.03 3.MO2.03
3.MO2.03_H1_R4_07 3.MO2.03 3.MO2.03
3.MO2.03_H2_R2_01 3.MO2.03 3.MO2.03
3.MO2.03_H2_R3_01 3.MO2.03 3.MO2.03
3.MO2.04_H1_R1_01 3.MO2.04 3.MO2.04
3.MO2.04_H1_R1_02 3.MO2.04 3.MO2.04
3.MO2.04_H1_R1_03 3.MO2.04 3.MO2.04
3.MO2.04_H2_R1_02 3.MO2.04 3.MO2.04
3.MO2.04_H2_R1_03 3.MO2.04 3.MO2.04
3.MO2.04_H2_R1_04 3.MO2.04 3.MO2.04
3.MO2.06_H2_R2_01 3.MO2.06 3.MO2.07
3.MO2.06_H2_R2_02 3.MO2.06 3.MO2.04
3.MO2.07_H1_R1_01 3.MO2.07 3.MO2.07
3.MO2.07_H1_R1_02 3.MO2.07 3.MO2.05
3.MO2.07_H1_R1_03 3.MO2.07 3.MO2.09
3.MO2.07_H1_R1_04 3.MO2.07 3.MO2.09
3.MO2.07_H1_R1_05 3.MO2.07 3.MO2.09
3.MO2.07_H1_R1_06 3.MO2.07 3.MO2.07
3.MO2.07_H1_R1_07 3.MO2.07 3.MO2.04
3.MO2.07_H1_R2_01 3.MO2.07 3.MO2.06
3.MO2.07_H2_R2_02 3.MO2.07 3.MO2.07
3.MO2.08_H3_R1_01 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_02 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_03 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_04 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_05 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_07 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_08 3.MO2.08 3.MO2.08
3.MO2.08_H3_R1_09 3.MO2.08 3.MO2.08
3.MO2.08_H4_R2_01 3.MO2.08 3.MO2.08
3.MO2.09_H1_R1_01 3.MO2.09 3.MO2.05
3.MO2.09_H1_R1_02 3.MO2.09 3.MO2.05
3.MO2.09_H1_R1_03 3.MO2.09 3.MO2.05
3.MO2.09_H4_R2_01 3.MO2.09 3.MO2.09
3.MO2.09_H4_R2_02 3.MO2.09 3.MO2.09
3.MO2.09_H4_R2_03 3.MO2.09 3.MO2.09
3.MO2.10_H1_R2_01 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_02 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_03 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_04 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_05 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_06 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_07 3.MO2.10 3.MO2.10
3.MO2.10_H1_R2_08 3.MO2.10 3.MO2.10
3.MO2.10_H3_R1_01 3.MO2.10 3.MO2.10
3.MO2.10_H3_R2_01 3.MO2.10 3.MO2.10
3.FO1.01_H1_R3_01 3.FO1.01 3.FO1.04
3.FO1.01_H1_R3_02 3.FO1.01 3.FO1.07
3.FO1.01_H1_R3_03 3.FO1.01 3.FO1.04
3.FO1.01_H1_R6_01 3.FO1.01 3.FO1.07
3.FO1.01_H1_R9_01 3.FO1.01 3.FO1.07
3.FO1.01_H1_R9_02 3.FO1.01 3.FO1.07
3.FO1.01_H1_R9_03 3.FO1.01 3.FO1.07
3.FO1.01_H2_R1_01 3.FO1.01 3.FO1.04
3.FO1.01_H3_R1_01 3.FO1.01 3.FO1.01
3.FO1.01_H3_R4_01 3.FO1.01 3.FO1.02
3.FO1.01_H3_R4_02 3.FO1.01 3.FO1.02
3.FO1.01_H3_R4_03 3.FO1.01 3.FO1.02
3.FO1.01_H3_R4_04 3.FO1.01 3.FO1.02
3.FO1.03_H1_R1_02 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_03 3.FO1.03 3.FO1.03
3.FO1.03_H1_R1_04 3.FO1.03 3.FO1.03
3.FO1.03_H1_R1_05 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_06 3.FO1.03 3.FO1.04
3.FO1.03_H1_R1_07 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_08 3.FO1.03 3.FO1.07
3.FO1.03_H1_R1_09 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_10 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_11 3.FO1.03 3.FO1.03
3.FO1.03_H1_R1_12 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_13 3.FO1.03 3.FO1.04
3.FO1.03_H1_R1_14 3.FO1.03 3.FO1.07
3.FO1.03_H1_R1_15 3.FO1.03 3.FO1.10
3.FO1.03_H1_R1_16 3.FO1.03 3.FO1.10
3.FO1.03_H2_R1_02 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_03 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_04 3.FO1.03 3.FO1.09
3.FO1.03_H2_R1_05 3.FO1.03 3.FO1.01
3.FO1.03_H2_R1_06 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_07 3.FO1.03 3.FO1.03
3.FO1.03_H2_R1_08 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_09 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_10 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_11 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_12 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_14 3.FO1.03 3.FO1.09
3.FO1.03_H2_R1_15 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_16 3.FO1.03 3.FO1.04
3.FO1.03_H2_R1_17 3.FO1.03 3.FO1.03
3.FO1.04_H1_R1_01 3.FO1.04 3.FO1.01
3.FO1.04_H1_R1_02 3.FO1.04 3.FO1.07
3.FO1.04_H1_R2_01 3.FO1.04 3.FO1.04
3.FO1.04_H1_R5_01 3.FO1.04 3.FO1.01
3.FO1.04_H3_R1_01 3.FO1.04 3.FO1.01
3.FO1.04_H3_R2_01 3.FO1.04 3.FO1.07
3.FO1.04_H3_R3_01 3.FO1.04 3.FO1.05
3.FO1.04_H3_R3_03 3.FO1.04 3.FO1.05
3.FO1.04_H3_R3_04 3.FO1.04 3.FO1.05
3.FO1.05_H2_R1_01 3.FO1.05 3.FO1.04
3.FO1.05_H2_R1_02 3.FO1.05 3.FO1.04
3.FO1.05_H2_R1_03 3.FO1.05 3.FO1.04
3.FO1.05_H2_R1_04 3.FO1.05 3.FO1.04
3.FO1.05_H2_R2_01 3.FO1.05 3.FO1.04
3.FO1.05_H2_R2_02 3.FO1.05 3.FO1.03
3.FO1.05_H3_R1_01 3.FO1.05 3.FO1.09
3.FO1.05_H3_R1_02 3.FO1.05 3.FO1.09
3.FO1.05_H3_R1_03 3.FO1.05 3.FO1.09
3.FO1.05_H3_R1_04 3.FO1.05 3.FO1.04
3.FO1.05_H3_R1_05 3.FO1.05 3.FO1.09
3.FO1.05_H3_R1_06 3.FO1.05 3.FO1.09
3.FO1.05_H3_R1_07 3.FO1.05 3.FO1.09
3.FO1.05_H3_R2_01 3.FO1.05 3.FO1.03
3.FO1.05_H3_R3_01 3.FO1.05 3.FO1.03
3.FO1.05_H3_R3_02 3.FO1.05 3.FO1.03
3.FO1.05_H3_R4_01 3.FO1.05 3.FO1.09
3.FO1.05_H3_R4_02 3.FO1.05 3.FO1.04
3.FO1.06_H1_R2_01 3.FO1.06 3.FO1.01
3.FO1.06_H1_R2_02 3.FO1.06 3.FO1.01
3.FO1.06_H1_R4_01 3.FO1.06 3.FO1.07
3.FO1.06_H1_R5_02 3.FO1.06 3.FO1.01
3.FO1.06_H1_R5_03 3.FO1.06 3.FO1.03
3.FO1.06_H2_R1_01 3.FO1.06 3.FO1.01
3.FO1.06_H2_R3_01 3.FO1.06 3.FO1.01
3.FO1.06_H2_R4_01 3.FO1.06 3.FO1.07
3.FO1.07_H1_R1_01 3.FO1.07 3.FO1.04
3.FO1.07_H1_R1_02 3.FO1.07 3.FO1.04
3.FO1.07_H1_R1_03 3.FO1.07 3.FO1.04
3.FO1.07_H1_R1_04 3.FO1.07 3.FO1.04
3.FO1.07_H1_R3_01 3.FO1.07 3.FO1.01
3.FO1.07_H1_R3_02 3.FO1.07 3.FO1.01
3.FO1.07_H1_R3_03 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_01 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_02 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_03 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_04 3.FO1.07 3.FO1.08
3.FO1.07_H2_R4_05 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_06 3.FO1.07 3.FO1.01
3.FO1.07_H2_R4_07 3.FO1.07 3.FO1.01
3.FO1.07_H4_R1_01 3.FO1.07 3.FO1.01
3.FO1.07_H4_R1_02 3.FO1.07 3.FO1.02
3.FO1.07_H4_R1_03 3.FO1.07 3.FO1.02
3.FO1.07_H4_R1_04 3.FO1.07 3.FO1.02
3.FO1.08_H1_R1_01 3.FO1.08 3.FO1.08
3.FO1.08_H1_R1_02 3.FO1.08 3.FO1.08
3.FO1.08_H3_R1_01 3.FO1.08 3.FO1.10
3.FO1.08_H3_R1_02 3.FO1.08 3.FO1.04
3.FO1.08_H3_R1_03 3.FO1.08 3.FO1.04
3.FO1.08_H3_R2_01 3.FO1.08 3.FO1.03
3.FO1.08_H3_R2_02 3.FO1.08 3.FO1.04
3.FO1.08_H3_R2_03 3.FO1.08 3.FO1.03
3.FO1.09_H1_R2_01 3.FO1.09 3.FO1.09
3.FO1.09_H1_R2_02 3.FO1.09 3.FO1.04
3.FO1.09_H2_R1_01 3.FO1.09 3.FO1.04
3.FO1.09_H2_R1_02 3.FO1.09 3.FO1.05
3.FO1.09_H2_R1_03 3.FO1.09 3.FO1.05
3.FO1.09_H2_R2_01 3.FO1.09 3.FO1.09
3.FO1.09_H2_R2_02 3.FO1.09 3.FO1.09
3.FO1.09_H2_R2_03 3.FO1.09 3.FO1.05
3.FO1.09_H2_R3_01 3.FO1.09 3.FO1.09
3.FO1.09_H2_R3_02 3.FO1.09 3.FO1.05
3.FO1.09_H3_R1_01 3.FO1.09 3.FO1.05
3.FO1.09_H3_R1_02 3.FO1.09 3.FO1.05
3.FO1.09_H3_R1_03 3.FO1.09 3.FO1.05
3.FO1.09_H3_R1_04 3.FO1.09 3.FO1.04
3.FO1.09_H3_R1_05 3.FO1.09 3.FO1.01
3.FO1.09_H3_R1_06 3.FO1.09 3.FO1.03
3.FO1.09_H3_R1_07 3.FO1.09 3.FO1.05
3.FO1.09_H3_R1_08 3.FO1.09 3.FO1.09
3.FO1.09_H3_R3_01 3.FO1.09 3.FO1.04
3.FO1.09_H3_R3_02 3.FO1.09 3.FO1.04
3.FO1.09_H3_R3_03 3.FO1.09 3.FO1.04
3.FO1.10_H2_R1_01 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_02 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_05 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_06 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_07 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_08 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_09 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_11 3.FO1.10 3.FO1.04
3.FO1.10_H2_R1_12 3.FO1.10 3.FO1.10
3.FO1.10_H2_R1_13 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_01 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_02 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_03 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_04 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_05 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_06 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_07 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_08 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_09 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_10 3.FO1.10 3.FO1.03
3.FO1.10_H2_R2_11 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_12 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_13 3.FO1.10 3.FO1.04
3.FO1.10_H2_R2_14 3.FO1.10 3.FO1.04
4.FA1.01_H1_R1_01 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_02 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_03 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_04 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_05 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_06 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_07 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_08 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_09 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_10 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_11 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_12 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_13 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_14 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_15 4.FA1.01 4.FA1.01
4.FA1.01_H1_R1_16 4.FA1.01 4.FA1.01
4.FA1.01_H1_R2_01 4.FA1.01 4.FA1.01
4.FA1.01_H1_R3_02 4.FA1.01 4.FA1.01
4.FA1.01_H1_R4_01 4.FA1.01 4.FA1.01
4.FA1.01_H1_R4_02 4.FA1.01 4.FA1.01
4.FA1.01_H1_R4_03 4.FA1.01 4.FA1.01
4.FA1.01_H1_R5_02 4.FA1.01 4.FA1.01
4.FA1.01_H1_R6_01 4.FA1.01 4.FA1.02
4.FA1.01_H1_R8_01 4.FA1.01 4.FA1.01
