"session" "ID_full" "ID" "noHp" "noR" "id_flow" "ID_full_part" "ID_part" "nb_visit" "dur_visit_sum" "dur_visit_mean" "dur_visit_med" "nb_poll_focal" "import_nb_visit_co1" "import_dur_visit_co1" "export_nb_visit_co1" "export_dur_visit_co1" "import_nb_visit_co2" "import_dur_visit_co2" "export_nb_visit_co2" "export_dur_visit_co2" "import_nb_visit_co3" "import_dur_visit_co3" "export_nb_visit_co3" "export_dur_visit_co3" "import_nb_visit_co4" "import_dur_visit_co4" "export_nb_visit_co4" "export_dur_visit_co4" "import_nb_visit_co5" "import_dur_visit_co5" "export_nb_visit_co5" "export_dur_visit_co5" "import_nb_visit_co6" "import_dur_visit_co6" "export_nb_visit_co6" "export_dur_visit_co6" "import_nb_visit_co7" "import_dur_visit_co7" "export_nb_visit_co7" "export_dur_visit_co7" "import_nb_visit_co8" "import_dur_visit_co8" "export_nb_visit_co8" "export_dur_visit_co8" "import_nb_visit_co9" "import_dur_visit_co9" "export_nb_visit_co9" "export_dur_visit_co9" "import_nb_visit_co10" "import_dur_visit_co10" "export_nb_visit_co10" "export_dur_visit_co10" "import_nb_visit_co11" "import_dur_visit_co11" "export_nb_visit_co11" "export_dur_visit_co11" "import_nb_visit_co12" "import_dur_visit_co12" "export_nb_visit_co12" "export_dur_visit_co12" "import_nb_visit_co13" "import_dur_visit_co13" "export_nb_visit_co13" "export_dur_visit_co13" "import_nb_visit_co14" "import_dur_visit_co14" "export_nb_visit_co14" "export_dur_visit_co14" "import_nb_visit_co15" "import_dur_visit_co15" "export_nb_visit_co15" "export_dur_visit_co15" "import_nb_visit_co16" "import_dur_visit_co16" "export_nb_visit_co16" "export_dur_visit_co16" "import_nb_visit_co17" "import_dur_visit_co17" "export_nb_visit_co17" "export_dur_visit_co17" "import_nb_visit_co18" "import_dur_visit_co18" "export_nb_visit_co18" "export_dur_visit_co18" "import_nb_visit_co19" "import_dur_visit_co19" "export_nb_visit_co19" "export_dur_visit_co19" "import_nb_visit_co20" "import_dur_visit_co20" "export_nb_visit_co20" "export_dur_visit_co20" "import_nb_visit_co30" "import_dur_visit_co30" "export_nb_visit_co30" "export_dur_visit_co30" "import_nb_visit_co40" "import_dur_visit_co40" "export_nb_visit_co40" "export_dur_visit_co40" "import_nb_visit_co50" "import_dur_visit_co50" "export_nb_visit_co50" "export_dur_visit_co50" "import_nb_visit_co100" "import_dur_visit_co100" "export_nb_visit_co100" "export_dur_visit_co100" "import_nb_visit_co200" "import_dur_visit_co200" "export_nb_visit_co200" "export_dur_visit_co200" "import_nb_visit_co300" "import_dur_visit_co300" "export_nb_visit_co300" "export_dur_visit_co300" "impex_nb_visit_co1" "impex_dur_visit_co1" "impex_nb_visit_co2" "impex_dur_visit_co2" "impex_nb_visit_co3" "impex_dur_visit_co3" "impex_nb_visit_co4" "impex_dur_visit_co4" "impex_nb_visit_co5" "impex_dur_visit_co5" "impex_nb_visit_co6" "impex_dur_visit_co6" "impex_nb_visit_co7" "impex_dur_visit_co7" "impex_nb_visit_co8" "impex_dur_visit_co8" "impex_nb_visit_co9" "impex_dur_visit_co9" "impex_nb_visit_co10" "impex_dur_visit_co10" "impex_nb_visit_co11" "impex_dur_visit_co11" "impex_nb_visit_co12" "impex_dur_visit_co12" "impex_nb_visit_co13" "impex_dur_visit_co13" "impex_nb_visit_co14" "impex_dur_visit_co14" "impex_nb_visit_co15" "impex_dur_visit_co15" "impex_nb_visit_co16" "impex_dur_visit_co16" "impex_nb_visit_co17" "impex_dur_visit_co17" "impex_nb_visit_co18" "impex_dur_visit_co18" "impex_nb_visit_co19" "impex_dur_visit_co19" "impex_nb_visit_co20" "impex_dur_visit_co20" "impex_nb_visit_co30" "impex_dur_visit_co30" "impex_nb_visit_co40" "impex_dur_visit_co40" "impex_nb_visit_co50" "impex_dur_visit_co50" "impex_nb_visit_co100" "impex_dur_visit_co100" "impex_nb_visit_co200" "impex_dur_visit_co200" "impex_nb_visit_co300" "impex_dur_visit_co300" "nGenot" "gMS_fem_all" "gMS_fem_out" "SR_couple" "SR_mal_all_share" "SR_mal_all_share_viab"
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.04" 4 2 18.4290000000001 9.21450000000007 9.21450000000007 1 0 NA 0 NA 0 NA 0 NA 0 NA 1 8.06300000000005 1 4.60699999999997 3 19.965 1 4.60699999999997 4 21.884 2 13.8219999999999 6 38.01 2 13.8219999999999 7 41.0810000000001 2 13.8219999999999 8 53.3250000000001 2 13.8219999999999 9 60.62 2 13.8219999999999 10 72.1390000000001 2 13.8219999999999 10 72.1390000000001 2 13.8219999999999 10 72.1390000000001 2 13.8219999999999 11 80.2020000000001 2 13.8219999999999 12 82.8890000000001 2 13.8219999999999 13 84.8080000000001 2 13.8219999999999 14 96.3270000000001 2 13.8219999999999 15 99.3980000000002 2 13.8219999999999 16 111.642 2 13.8219999999999 17 118.937 2 13.8219999999999 18 130.456 2 13.8219999999999 18 130.456 2 13.8219999999999 18 130.456 2 13.8219999999999 18 130.456 2 13.8219999999999 20 142.74 2 13.8219999999999 40 260.272 2 13.8219999999999 40 260.272 0 NA 0 NA 1 8.06300000000005 4 24.572 5 26.491 8 51.8319999999999 9 54.903 10 67.147 11 74.442 12 85.961 12 85.961 12 85.961 13 94.024 14 96.7110000000001 15 98.63 16 110.149 17 113.22 18 125.464 19 132.759 20 144.278 20 144.278 20 144.278 20 144.278 22 156.562 42 274.094 42 274.094 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.05" 5 2 18.4290000000001 9.21450000000007 9.21450000000007 1 0 NA 0 NA 0 NA 0 NA 0 NA 1 6.14299999999997 0 NA 1 6.14299999999997 1 4.96999999999997 2 11.1129999999999 1 4.96999999999997 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 0 NA 0 NA 1 6.14299999999997 1 6.14299999999997 3 16.0829999999999 3 16.0829999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.06" 6 2 18.4290000000001 9.21450000000007 9.21450000000007 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.45500000000004 0 NA 34 181.94 0 NA 48 267.942000000001 0 NA 48 267.942000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.45500000000004 34 181.94 48 267.942000000001 48 267.942000000001 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.07" 7 2 18.4290000000001 9.21450000000007 9.21450000000007 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 3 26.855 0 NA 12 113.203 0 NA 18 172.696 0 NA 21 189.077 0 NA 26 204.816 0 NA 26 204.816 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 3 26.855 12 113.203 18 172.696 21 189.077 26 204.816 26 204.816 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.08" 8 2 18.4290000000001 9.21450000000007 9.21450000000007 1 1 5.75900000000001 2 8.83000000000004 2 11.518 4 20.7320000000001 2 11.518 4 20.7320000000001 2 11.518 4 20.7320000000001 2 11.518 4 20.7320000000001 2 11.518 4 20.7320000000001 2 11.518 4 20.7320000000001 3 17.277 5 26.4910000000001 4 21.5 6 32.2500000000001 5 25.7220000000001 7 46.4570000000002 5 25.7220000000001 8 51.0640000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 10 69.4940000000002 5 25.7220000000001 11 81.7810000000002 5 25.7220000000001 11 81.7810000000002 5 25.7220000000001 13 99.0590000000001 5 25.7220000000001 16 120.56 5 25.7220000000001 27 166.033 5 25.7220000000001 27 166.033 3 14.5890000000001 6 32.2500000000001 6 32.2500000000001 6 32.2500000000001 6 32.2500000000001 6 32.2500000000001 6 32.2500000000001 8 43.7680000000001 10 53.7500000000001 12 72.1790000000002 13 76.7860000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 15 95.2160000000003 16 107.503 16 107.503 18 124.781 21 146.282 32 191.755 32 191.755 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "2" "1.MO1.08_H1_R2" "1.MO1.09" 9 2 18.4290000000001 9.21450000000007 9.21450000000007 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 4.22300000000007 0 NA 8 50.6800000000003 0 NA 20 123.630000000001 0 NA 20 123.630000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 4.22300000000007 8 50.6800000000003 20 123.630000000001 20 123.630000000001 6 1 1 NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.01" 1 4 22.547 5.63675 5.75900000000001 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.375 0 NA 2 9.51200000000017 1 4.99099999999999 2 9.51200000000017 2 6.91000000000009 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 3 8.44500000000017 2 9.51200000000017 4 12.5820000000003 2 9.51200000000017 5 17.9570000000003 2 9.51200000000017 6 26.7870000000004 2 9.51200000000017 7 30.6260000000003 2 9.51200000000017 8 31.3930000000004 2 9.51200000000017 9 33.3120000000004 2 9.51200000000017 10 42.5270000000003 2 9.51200000000017 11 43.6780000000002 2 9.51200000000017 26 113.934 3 15.6540000000002 28 129.676 6 28.7070000000003 39 214.913 37 234.328 52 294.984 46 278.094 62 330.898000000001 46 278.094 62 330.898000000001 0 NA 0 NA 0 NA 1 5.375 3 14.5030000000002 4 16.4220000000003 5 17.9570000000003 5 17.9570000000003 5 17.9570000000003 5 17.9570000000003 5 17.9570000000003 5 17.9570000000003 6 22.0940000000005 7 27.4690000000005 8 36.2990000000005 9 40.1380000000005 10 40.9050000000005 11 42.8240000000005 12 52.0390000000004 13 53.1900000000004 28 123.446000000001 31 145.330000000001 45 243.620000000001 89 529.312 108 608.992000000001 108 608.992000000001 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.02" 2 4 22.547 5.63675 5.75900000000001 1 1 4.60699999999997 0 NA 1 4.60699999999997 0 NA 3 18.4290000000001 0 NA 4 25.3400000000001 0 NA 5 44.5390000000001 0 NA 6 67.5140000000001 0 NA 7 73.6790000000001 0 NA 8 88.5470000000001 0 NA 10 94.1770000000001 0 NA 12 104.038 0 NA 14 125.412 0 NA 17 163.382 0 NA 20 185.14 0 NA 22 202.183 0 NA 24 204.613 0 NA 26 211.914 0 NA 28 236.211 1 4.60699999999997 30 253.254 1 4.60699999999997 32 266.33 1 4.60699999999997 34 279.384 1 4.60699999999997 53 437.253 7 74.4899999999999 60 487.294 11 112.161 65 524.9 11 112.161 78 644.696 28 250.341999999999 133 1118.961 35 287.199 133 1118.961 35 287.199 1 4.60699999999997 1 4.60699999999997 3 18.4290000000001 4 25.3400000000001 5 44.5390000000001 6 67.5140000000001 7 73.6790000000001 8 88.5470000000001 10 94.1770000000001 12 104.038 14 125.412 17 163.382 20 185.14 22 202.183 24 204.613 26 211.914 29 240.818 31 257.861 33 270.937 35 283.991 60 511.743 71 599.455 76 637.061 106 895.037999999999 168 1406.16 168 1406.16 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.03" 3 4 22.547 5.63675 5.75900000000001 1 1 3.45499999999998 0 NA 1 3.45499999999998 0 NA 1 3.45499999999998 0 NA 1 3.45499999999998 0 NA 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 2 34.5150000000002 1 3.45499999999998 3 38.3540000000004 1 3.45499999999998 4 49.8730000000004 1 3.45499999999998 5 64.0800000000003 1 3.45499999999998 6 68.3030000000004 1 3.45499999999998 6 68.3030000000004 1 3.45499999999998 7 71.7580000000006 1 3.45499999999998 12 194.313000000001 2 9.98200000000002 20 324.054000000002 3 16.5090000000001 23 385.171000000002 6 52.562 30 463.804000000002 26 405.483000000001 33 477.241000000002 31 470.331000000002 33 477.241000000002 31 470.331000000002 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 1 3.45499999999998 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 2 6.90999999999996 3 37.9700000000002 4 41.8090000000003 5 53.3280000000003 6 67.5350000000002 7 71.7580000000004 7 71.7580000000004 8 75.2130000000006 14 204.295000000001 23 340.563000000002 29 437.733000000002 56 869.287000000003 64 947.572000000004 64 947.572000000004 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.04" 4 4 22.547 5.63675 5.75900000000001 1 0 NA 0 NA 2 15.4020000000001 2 13.801 2 15.4020000000001 3 17.2559999999999 3 24.617 6 32.9969999999999 3 24.617 8 46.0509999999999 4 29.9709999999998 10 50.657 4 29.9709999999998 12 61.4280000000001 4 29.9709999999998 14 80.627 4 29.9709999999998 15 83.698 5 37.6509999999997 16 95.942 6 46.5029999999998 18 111.3 7 48.4219999999999 21 130.86 8 53.4129999999999 22 132.779 9 59.9399999999999 23 144.298 10 63.3949999999998 24 147.369 11 67.9809999999999 26 170.408 11 67.9809999999999 27 177.703 11 67.9809999999999 28 189.222 11 67.9809999999999 28 189.222 11 67.9809999999999 28 189.222 11 67.9809999999999 29 193.829 11 67.9809999999999 29 193.829 11 67.9809999999999 29 193.829 13 80.265 31 206.113 33 224.543 51 323.645 33 224.543 51 323.645 0 NA 4 29.203 5 32.658 9 57.6139999999999 11 70.668 14 80.6279999999999 16 91.399 18 110.598 19 113.669 21 133.593 24 157.803 28 179.282 30 186.192 32 204.238 34 210.764 37 238.389 38 245.684 39 257.203 39 257.203 39 257.203 40 261.81 40 261.81 40 261.81 44 286.378 84 548.188 84 548.188 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.05" 5 4 22.547 5.63675 5.75900000000001 1 0 NA 1 6.14299999999997 0 NA 1 6.14299999999997 1 4.96999999999997 2 11.1129999999999 1 4.96999999999997 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 3 19.1759999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 2 11.1129999999999 4 27.2389999999999 3 19.1759999999999 4 27.2389999999999 8 49.4649999999998 4 27.2389999999999 8 49.4649999999998 4 27.2389999999999 1 6.14299999999997 1 6.14299999999997 3 16.0829999999999 3 16.0829999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 4 22.2259999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 5 30.2889999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 6 38.3519999999999 7 46.4149999999998 12 76.7039999999997 12 76.7039999999997 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.06" 6 4 22.547 5.63675 5.75900000000001 1 0 NA 0 NA 0 NA 0 NA 1 9.59900000000016 0 NA 2 9.9820000000002 0 NA 3 19.9650000000001 0 NA 4 24.5720000000001 0 NA 5 26.4910000000002 0 NA 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 1 8.83100000000013 6 34.1700000000003 2 18.4300000000003 6 34.1700000000003 2 18.4300000000003 6 34.1700000000003 2 18.4300000000003 6 34.1700000000003 2 18.4300000000003 6 34.1700000000003 2 18.4300000000003 6 34.1700000000003 2 18.4300000000003 16 87.9200000000003 3 27.2610000000004 21 126.294 3 27.2610000000004 30 185.784 4 30.7160000000005 45 240.681 37 209.201 45 240.681 51 295.203000000001 45 240.681 51 295.203000000001 0 NA 0 NA 1 9.59900000000016 2 9.9820000000002 3 19.9650000000001 4 24.5720000000001 5 26.4910000000002 7 43.0010000000004 7 43.0010000000004 7 43.0010000000004 7 43.0010000000004 7 43.0010000000004 7 43.0010000000004 7 43.0010000000004 8 52.6000000000006 8 52.6000000000006 8 52.6000000000006 8 52.6000000000006 8 52.6000000000006 8 52.6000000000006 19 115.181000000001 24 153.555000000001 34 216.500000000001 82 449.882000000001 96 535.884000000002 96 535.884000000002 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.07" 7 4 22.547 5.63675 5.75900000000001 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.07100000000014 0 NA 2 4.60599999999999 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 3 11.1329999999998 0 NA 6 22.2659999999996 1 6.12099999999998 7 27.1929999999995 14 128.924 7 27.1929999999995 18 172.696 25 198.695 20 182.55 26 204.816 26 204.816 26 204.816 26 204.816 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.07100000000014 2 4.60599999999999 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 3 11.1329999999998 7 28.3869999999996 21 156.117 25 199.889 45 381.245 52 409.632 52 409.632 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.08" 8 4 22.547 5.63675 5.75900000000001 1 2 9.214 2 6.52500000000009 4 17.275 3 20.7320000000002 4 17.275 4 25.3390000000002 4 17.275 5 31.4820000000002 4 17.275 5 31.4820000000002 5 23.034 6 37.2410000000003 6 27.257 7 43.0000000000003 7 31.479 8 57.2070000000004 7 31.479 9 61.8140000000004 7 31.479 10 67.9570000000004 7 31.479 10 67.9570000000004 7 31.479 10 67.9570000000004 7 31.479 10 67.9570000000004 7 31.479 11 80.2440000000004 7 31.479 11 80.2440000000004 7 31.479 11 80.2440000000004 8 32.2450000000001 11 80.2440000000004 9 36.8530000000001 12 86.6650000000004 11 46.0670000000002 12 86.6650000000004 12 49.9060000000002 13 98.9520000000004 12 49.9060000000002 13 98.9520000000004 13 54.1290000000004 13 98.9520000000004 13 54.1290000000004 14 113.159 18 100.972 19 141.954000000001 35 214.617000000001 29 183.204000000001 35 214.617000000001 29 183.204000000001 4 15.7390000000001 7 38.0070000000002 8 42.6140000000002 9 48.7570000000002 9 48.7570000000002 11 60.2750000000002 13 70.2570000000003 15 88.6860000000004 16 93.2930000000004 17 99.4360000000005 17 99.4360000000005 17 99.4360000000005 17 99.4360000000005 18 111.723 18 111.723 18 111.723 19 112.489000000001 21 123.518000000001 23 132.732000000001 25 148.858000000001 25 148.858000000001 26 153.081000000001 27 167.288000000001 37 242.926000000001 64 397.821000000001 64 397.821000000001 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "3" "1.MO1.08_H1_R3" "1.MO1.09" 9 4 22.547 5.63675 5.75900000000001 1 0 NA 1 6.52699999999982 0 NA 2 16.126 0 NA 3 21.885 0 NA 3 21.885 0 NA 3 21.885 0 NA 3 21.885 1 1.53500000000008 3 21.885 2 9.21400000000017 3 21.885 3 14.5900000000004 4 27.2610000000002 3 14.5900000000004 5 34.9400000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 6 36.4750000000003 3 14.5900000000004 7 43.0020000000002 3 14.5900000000004 8 52.6010000000003 3 14.5900000000004 9 58.3600000000003 3 14.5900000000004 9 58.3600000000003 3 14.5900000000004 9 58.3600000000003 11 65.2700000000007 17 109.040000000001 11 65.2700000000007 29 181.990000000001 11 65.2700000000007 29 181.990000000001 1 6.52699999999982 2 16.126 3 21.885 3 21.885 3 21.885 3 21.885 4 23.42 5 31.0990000000001 7 41.8510000000005 8 49.5300000000006 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 9 51.0650000000007 10 57.5920000000005 11 67.1910000000007 12 72.9500000000007 12 72.9500000000007 12 72.9500000000007 28 174.310000000001 40 247.260000000002 40 247.260000000002 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "5" "1.MO1.08_H1_R5" "1.MO1.01" 1 2 7.67799999999994 3.83899999999997 3.83899999999997 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.29499999999996 0 NA 2 12.67 0 NA 3 18.813 0 NA 4 27.26 0 NA 5 38.395 1 10.2819999999999 6 43.386 2 17.1929999999998 7 54.137 3 26.0229999999999 7 54.137 4 29.8619999999998 7 54.137 5 30.6289999999999 7 54.137 6 32.5479999999999 7 54.137 7 41.7629999999998 7 54.137 8 42.9139999999997 7 54.137 9 44.0649999999998 7 54.137 11 58.2709999999998 7 54.137 13 69.789 10 72.1820000000001 15 80.1539999999999 16 97.9029999999999 20 121.621 16 97.9029999999999 22 134.291 16 97.9029999999999 33 188.636 16 97.9029999999999 38 206.593000000001 16 97.9029999999999 38 206.593000000001 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.29499999999996 2 12.67 3 18.813 4 27.26 6 48.6769999999999 8 60.5789999999998 10 80.1599999999999 11 83.9989999999998 12 84.7659999999998 13 86.6849999999998 14 95.8999999999997 15 97.0509999999997 16 98.2019999999998 18 112.408 20 123.926 25 152.336 36 219.524 38 232.194 49 286.539 54 304.496 54 304.496 NA NA NA NA NA NA
"1.MO1" "1.MO1.08" 8 1 "5" "1.MO1.08_H1_R5" "1.MO1.02" 2 2 7.67799999999994 3.83899999999997 3.83899999999997 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.375 0 NA 2 12.286 0 NA 3 31.485 1 11.114 4 54.46 2 19.177 5 60.625 3 28.7759999999999 6 75.493 4 36.455 7 75.748 5 37.606 8 78.698 5 37.606 9 80.873 5 37.606 24 210.822 13 119.796 30 264.021 13 119.796 30 264.021 15 128.242 55 474.265 27 215.761 55 474.265 29 228.815 55 474.265 29 228.815 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.375 2 12.286 4 42.599 6 73.637 8 89.4009999999999 10 111.948 12 113.354 13 116.304 14 118.479 37 330.618 43 383.817 45 392.263 82 690.026 84 703.08 84 703.08 NA NA NA NA NA NA
