"session" "ID_full" "ID_full_part" "id_flow_part" "ID" "nb_visit" "nb_dist_vis" "dur_visit_sum" "dur_visit_mean" "dur_visit_med" "nb_poll_focal" "ID_part" "import_nb_visit_co1" "import_dur_visit_co1" "export_nb_visit_co1" "export_dur_visit_co1" "import_nb_visit_co2" "import_dur_visit_co2" "export_nb_visit_co2" "export_dur_visit_co2" "import_nb_visit_co3" "import_dur_visit_co3" "export_nb_visit_co3" "export_dur_visit_co3" "import_nb_visit_co4" "import_dur_visit_co4" "export_nb_visit_co4" "export_dur_visit_co4" "import_nb_visit_co5" "import_dur_visit_co5" "export_nb_visit_co5" "export_dur_visit_co5" "import_nb_visit_co6" "import_dur_visit_co6" "export_nb_visit_co6" "export_dur_visit_co6" "import_nb_visit_co7" "import_dur_visit_co7" "export_nb_visit_co7" "export_dur_visit_co7" "import_nb_visit_co8" "import_dur_visit_co8" "export_nb_visit_co8" "export_dur_visit_co8" "import_nb_visit_co9" "import_dur_visit_co9" "export_nb_visit_co9" "export_dur_visit_co9" "import_nb_visit_co10" "import_dur_visit_co10" "export_nb_visit_co10" "export_dur_visit_co10" "import_nb_visit_co11" "import_dur_visit_co11" "export_nb_visit_co11" "export_dur_visit_co11" "import_nb_visit_co12" "import_dur_visit_co12" "export_nb_visit_co12" "export_dur_visit_co12" "import_nb_visit_co13" "import_dur_visit_co13" "export_nb_visit_co13" "export_dur_visit_co13" "import_nb_visit_co14" "import_dur_visit_co14" "export_nb_visit_co14" "export_dur_visit_co14" "import_nb_visit_co15" "import_dur_visit_co15" "export_nb_visit_co15" "export_dur_visit_co15" "import_nb_visit_co16" "import_dur_visit_co16" "export_nb_visit_co16" "export_dur_visit_co16" "import_nb_visit_co17" "import_dur_visit_co17" "export_nb_visit_co17" "export_dur_visit_co17" "import_nb_visit_co18" "import_dur_visit_co18" "export_nb_visit_co18" "export_dur_visit_co18" "import_nb_visit_co19" "import_dur_visit_co19" "export_nb_visit_co19" "export_dur_visit_co19" "import_nb_visit_co20" "import_dur_visit_co20" "export_nb_visit_co20" "export_dur_visit_co20" "import_nb_visit_co30" "import_dur_visit_co30" "export_nb_visit_co30" "export_dur_visit_co30" "import_nb_visit_co40" "import_dur_visit_co40" "export_nb_visit_co40" "export_dur_visit_co40" "import_nb_visit_co50" "import_dur_visit_co50" "export_nb_visit_co50" "export_dur_visit_co50" "import_nb_visit_co100" "import_dur_visit_co100" "export_nb_visit_co100" "export_dur_visit_co100" "import_nb_visit_co200" "import_dur_visit_co200" "export_nb_visit_co200" "export_dur_visit_co200" "import_nb_visit_co300" "import_dur_visit_co300" "export_nb_visit_co300" "export_dur_visit_co300" "impex_nb_visit_co1" "impex_dur_visit_co1" "impex_nb_visit_co2" "impex_dur_visit_co2" "impex_nb_visit_co3" "impex_dur_visit_co3" "impex_nb_visit_co4" "impex_dur_visit_co4" "impex_nb_visit_co5" "impex_dur_visit_co5" "impex_nb_visit_co6" "impex_dur_visit_co6" "impex_nb_visit_co7" "impex_dur_visit_co7" "impex_nb_visit_co8" "impex_dur_visit_co8" "impex_nb_visit_co9" "impex_dur_visit_co9" "impex_nb_visit_co10" "impex_dur_visit_co10" "impex_nb_visit_co11" "impex_dur_visit_co11" "impex_nb_visit_co12" "impex_dur_visit_co12" "impex_nb_visit_co13" "impex_dur_visit_co13" "impex_nb_visit_co14" "impex_dur_visit_co14" "impex_nb_visit_co15" "impex_dur_visit_co15" "impex_nb_visit_co16" "impex_dur_visit_co16" "impex_nb_visit_co17" "impex_dur_visit_co17" "impex_nb_visit_co18" "impex_dur_visit_co18" "impex_nb_visit_co19" "impex_dur_visit_co19" "impex_nb_visit_co20" "impex_dur_visit_co20" "impex_nb_visit_co30" "impex_dur_visit_co30" "impex_nb_visit_co40" "impex_dur_visit_co40" "impex_nb_visit_co50" "impex_dur_visit_co50" "impex_nb_visit_co100" "impex_dur_visit_co100" "impex_nb_visit_co200" "impex_dur_visit_co200" "impex_nb_visit_co300" "impex_dur_visit_co300" "id_flow_init" "nbGr_SR" "nbGr_viab" "pl" "SR_couple" "SR_mal_all_share" "SR_mal_all_share_viab" "nGenot" "gMS_fem_all" "gMS_fem_out"
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H1_R3" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.75 0 NA 2 7.5 0 NA 3 11.25 0 NA 4 15 0 NA 5 18.75 0 NA 6 22.5 0 NA 8 27.749 0 NA 10 32.998 0 NA 11 34.4970000000001 1 1.49900000000002 11 34.4970000000001 2 2.99800000000004 11 34.4970000000001 3 4.49700000000006 11 34.4970000000001 4 5.99600000000008 11 34.4970000000001 5 7.4950000000001 11 34.4970000000001 8 11.9920000000002 14 38.9940000000001 9 13.4910000000002 16 41.9920000000002 12 22.4900000000002 16 41.9920000000002 26 56.9820000000004 24 53.9840000000003 30 67.4800000000004 24 53.9840000000003 30 67.4800000000004 24 53.9840000000003 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.75 2 7.5 3 11.25 4 15 5 18.75 6 22.5 8 27.749 10 32.998 11 34.4970000000001 12 35.9960000000001 13 37.4950000000001 14 38.9940000000001 15 40.4930000000001 16 41.9920000000002 22 50.9860000000003 25 55.4830000000003 28 64.4820000000004 50 110.966000000001 54 121.464000000001 54 121.464000000001 "3.MO1.09_H1_R3" 21 21 NA NA NA NA 1 1 0
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H1_RNR" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.24900000000002 0 NA 2 4.49800000000004 0 NA 3 6.74700000000006 1 2.5 3 6.74700000000006 2 5 3 6.74700000000006 3 7.5 3 6.74700000000006 5 18.999 3 6.74700000000006 7 30.498 3 6.74700000000006 9 41.997 4 8.74600000000008 11 53.496 6 12.9940000000001 24 131.984 16 33.9840000000003 26 135.982 16 33.9840000000003 32 148.476 16 33.9840000000003 58 284.458000000001 24 51.9760000000005 66 321.452000000001 24 51.9760000000005 66 321.452000000001 24 51.9760000000005 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2.24900000000002 2 4.49800000000004 3 6.74700000000006 4 9.24700000000006 5 11.7470000000001 6 14.2470000000001 8 25.7460000000001 10 37.2450000000001 13 50.7430000000001 17 66.4900000000001 40 165.968 42 169.966 48 182.46 82 336.434000000001 90 373.428000000001 90 373.428000000001 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_R1" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2 0 NA 2 4 0 NA 3 6 0 NA 3 6 0 NA 3 6 0 NA 3 6 0 NA 3 6 0 NA 3 6 0 NA 3 6 0 NA 4 8 0 NA 5 10 0 NA 6 12 14 107.984 8 16 18 153.984 11 30.9879999999996 20 157.984 15 50.9719999999991 33 267.476 24 71.967999999999 40 337.974 32 111.935999999998 40 337.974 32 111.935999999998 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 2 2 4 3 6 3 6 3 6 3 6 3 6 3 6 3 6 4 8 5 10 6 12 22 123.984 29 184.971999999999 35 208.955999999999 57 339.443999999999 72 449.909999999998 72 449.909999999998 "3.MO1.09_H2_R1" 25 23.9583333333333 NA NA NA NA 2 1 0
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_R2" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.399 0 NA 2 6.798 0 NA 3 10.197 0 NA 4 13.596 0 NA 5 16.995 0 NA 6 20.394 0 NA 7 23.793 0 NA 8 27.192 0 NA 8 27.192 0 NA 8 27.192 0 NA 8 27.192 5 14.9950000000001 8 27.192 22 259.972 8 27.192 27 322.165 8 27.192 43 446.147 8 27.192 64 735.918 8 27.192 64 735.918 8 27.192 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.399 2 6.798 3 10.197 4 13.596 5 16.995 6 20.394 7 23.793 8 27.192 8 27.192 8 27.192 8 27.192 13 42.1870000000001 30 287.164 35 349.357 51 473.339 72 763.11 72 763.11 "3.MO1.09_H2_R2" 19 19 NA NA NA NA 1 1 0
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_R3" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 12 63.4860000000001 1 2.24900000000002 26 188.474 5 11.2450000000001 26 188.474 8 17.9920000000002 41 303.459 8 17.9920000000002 56 418.444 16 35.9840000000003 56 418.444 16 35.9840000000003 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 13 65.7350000000001 31 199.719 34 206.466 49 321.451 72 454.428 72 454.428 "3.MO1.09_H2_R3" 20 18 NA NA NA NA 1 1 0
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_R4" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.99900000000002 0 NA 2 11.998 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 3 17.9970000000001 0 NA 4 23.9960000000001 0 NA 6 32.9870000000001 0 NA 8 41.978 0 NA 9 44.97 8 72 16 71.9279999999998 10 77.9839999999999 16 71.9279999999998 15 98.9579999999998 16 71.9279999999998 25 170.934 24 119.92 30 203.918 24 119.92 30 203.918 24 119.92 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.99900000000002 2 11.998 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 4 23.9960000000001 6 32.9870000000001 8 41.978 9 44.97 24 143.928 26 149.912 31 170.886 49 290.854 54 323.838 54 323.838 "3.MO1.09_H2_R4" 3 3 177 NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_RBouton" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 8 11.9919999999998 0 NA 8 11.9919999999998 0 NA 11 16.4889999999997 0 NA 18 26.9819999999995 0 NA 18 26.9819999999995 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 8 11.9919999999998 8 11.9919999999998 11 16.4889999999997 18 26.9819999999995 18 26.9819999999995 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H2_RNR" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 11 14.9900000000003 0 NA 33 147.467 4 12.0120000000006 34 157.966 8 24.0240000000013 52 222.442 8 24.0240000000013 74 347.916 16 48.0480000000026 74 347.916 16 48.0480000000026 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 11 14.9900000000003 37 159.479000000001 42 181.990000000002 60 246.466000000002 90 395.964000000003 90 395.964000000003 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H3_R1" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 9.24500000000012 0 NA 2 18.4900000000002 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 3 27.7350000000004 0 NA 4 36.9800000000005 0 NA 5 46.2250000000006 0 NA 6 55.4700000000007 0 NA 6 55.4700000000007 0 NA 7 60.4690000000007 0 NA 13 98.9550000000009 2 9.99800000000004 16 113.952000000001 4 28.4880000000002 16 113.952000000001 4 28.4880000000002 32 227.904000000002 4 28.4880000000002 32 227.904000000002 4 28.4880000000002 32 227.904000000002 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 9.24500000000012 2 18.4900000000002 3 27.7350000000004 3 27.7350000000004 3 27.7350000000004 3 27.7350000000004 3 27.7350000000004 3 27.7350000000004 3 27.7350000000004 4 36.9800000000005 5 46.2250000000006 6 55.4700000000007 6 55.4700000000007 7 60.4690000000007 13 98.9550000000009 18 123.950000000001 20 142.440000000001 36 256.392000000002 36 256.392000000002 36 256.392000000002 "3.MO1.09_H3_R1" 29 29 NA NA NA NA 1 1 0
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H3_R2" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 1 3 0 NA 2 6 0 NA 3 9 0 NA 5 18.001 1 4.50299999999993 7 27.002 2 9.00599999999986 8 30.002 3 13.5089999999998 9 33.002 3 13.5089999999998 10 36.002 3 13.5089999999998 10 36.002 3 13.5089999999998 10 36.002 3 13.5089999999998 10 36.002 3 13.5089999999998 11 42.0029999999999 4 16.2579999999998 12 48.0039999999999 6 23.5099999999998 13 54.0049999999999 7 28.0129999999997 13 54.0049999999999 9 35.6749999999996 13 54.0049999999999 10 38.8339999999996 14 56.753 11 41.9929999999996 15 59.501 12 45.1519999999996 21 89.003 29 106.786 27 109.317 35 127.03 35 138.297 45 173.279 48 183.776 71 274.793999999999 54 203.092 90 330.77 54 203.092 90 330.77 0 NA 0 NA 1 3 2 6 3 9 6 22.5039999999999 9 36.0079999999998 11 43.5109999999997 12 46.5109999999997 13 49.5109999999997 13 49.5109999999997 13 49.5109999999997 13 49.5109999999997 15 58.2609999999997 18 71.5139999999997 20 82.0179999999996 22 89.6799999999995 23 92.8389999999995 25 98.7459999999995 27 104.653 50 195.789 62 236.347 80 311.576 119 458.569999999999 144 533.862 144 533.862 "3.MO1.09_H3_R2" 19 19 NA NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.09" "3.MO1.09_H3_R3" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 9 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 3.49699999999996 0 NA 2 6.99399999999992 0 NA 3 10.4909999999999 0 NA 4 13.9879999999998 1 4.5 5 17.4849999999998 2 9 6 20.9819999999998 2 9 7 24.4789999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 8 27.9759999999997 2 9 9 28.7249999999997 2 9 10 29.4739999999997 2 9 10 29.4739999999997 2 9 10 29.4739999999997 2 9 10 29.4739999999997 5 11.2470000000001 10 29.4739999999997 8 13.4940000000001 18 57.4499999999994 18 50.9920000000002 20 64.4439999999993 34 92.9840000000003 20 64.4439999999993 34 92.9840000000003 0 NA 0 NA 0 NA 1 3.49699999999996 2 6.99399999999992 3 10.4909999999999 5 18.4879999999998 7 26.4849999999998 8 29.9819999999998 9 33.4789999999997 10 36.9759999999997 10 36.9759999999997 10 36.9759999999997 10 36.9759999999997 10 36.9759999999997 10 36.9759999999997 10 36.9759999999997 11 37.7249999999997 12 38.4739999999997 12 38.4739999999997 12 38.4739999999997 15 40.7209999999998 18 42.9679999999999 36 108.442 54 157.428 54 157.428 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.10" "3.MO1.10_H1_R1" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 10 0 NA 0 NA 0 NA 0 NA 1 5.99900000000002 0 NA 2 11.998 1 5.99900000000002 3 17.9970000000001 2 11.998 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 3 17.9970000000001 4 23.9960000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 3 17.9970000000001 5 29.9950000000001 5 29.9950000000001 13 77.9870000000003 5 29.9950000000001 13 77.9870000000003 5 29.9950000000001 13 77.9870000000003 0 NA 0 NA 1 5.99900000000002 3 17.9970000000001 5 29.9950000000001 6 35.9940000000001 6 35.9940000000001 6 35.9940000000001 6 35.9940000000001 6 35.9940000000001 6 35.9940000000001 6 35.9940000000001 7 41.9930000000001 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 8 47.9920000000002 18 107.982 18 107.982 18 107.982 "3.MO1.10_H1_R1" 0 NA 113 NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.10" "3.MO1.10_H1_R2" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 10 0 NA 0 NA 1 3 0 NA 2 6 0 NA 3 9 0 NA 3 9 1 3 3 9 2 6 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 3 9 4 12 3 9 5 15 3 9 5 15 3 9 5 15 3 9 5 15 3 9 5 15 3 9 5 15 5 14.9939999999997 7 20.9939999999997 5 14.9939999999997 11 32.981999999999 5 14.9939999999997 13 38.9759999999987 7 20.9939999999997 22 65.9729999999986 7 20.9939999999997 29 86.9519999999974 7 20.9939999999997 29 86.9519999999974 0 NA 1 3 2 6 3 9 4 12 5 15 6 18 6 18 6 18 6 18 6 18 6 18 6 18 7 21 8 24 8 24 8 24 8 24 8 24 8 24 12 35.9879999999994 16 47.9759999999987 18 53.9699999999984 29 86.9669999999982 36 107.945999999997 36 107.945999999997 "3.MO1.10_H1_R2" 0 NA 112 NA NA NA NA NA NA
"3.MO1" "3.MO1.02" "3.MO1.10" "3.MO1.10_H1_RNR" 2 27 10 135.194 5.00718518518518 3.75099999999998 2 10 1 1.24900000000002 0 NA 2 2.49800000000004 0 NA 3 3.74700000000006 0 NA 3 3.74700000000006 0 NA 3 3.74700000000006 0 NA 3 3.74700000000006 1 1.24900000000002 3 3.74700000000006 2 2.49800000000004 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 4 4.99600000000008 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 3 3.74700000000006 5 6.2450000000001 5 6.2450000000001 13 16.2370000000003 5 6.2450000000001 13 16.2370000000003 5 6.2450000000001 13 16.2370000000003 1 1.24900000000002 2 2.49800000000004 3 3.74700000000006 3 3.74700000000006 3 3.74700000000006 4 4.99600000000008 5 6.2450000000001 6 7.49400000000012 6 7.49400000000012 6 7.49400000000012 6 7.49400000000012 6 7.49400000000012 6 7.49400000000012 6 7.49400000000012 7 8.74300000000014 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 8 9.99200000000016 18 22.4820000000004 18 22.4820000000004 18 22.4820000000004 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.03" "3.MO1.01" "3.MO1.01_H1_R1" 3 13 3 52.2150000000001 4.01653846153847 2.49899999999997 2 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.24900000000002 0 NA 2 10.498 0 NA 3 15.7470000000001 0 NA 3 15.7470000000001 0 NA 4 20.9960000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 0 NA 5 26.2450000000001 1 5.24900000000002 5 26.2450000000001 7 36.7430000000001 5 26.2450000000001 7 36.7430000000001 0 NA 0 NA 0 NA 0 NA 1 5.24900000000002 2 10.498 3 15.7470000000001 3 15.7470000000001 4 20.9960000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 5 26.2450000000001 6 31.4940000000001 12 62.9880000000002 12 62.9880000000002 "3.MO1.01_H1_R1" 16 16 1238 NA NA NA 6 1 0
"3.MO1" "3.MO1.03" "3.MO1.01" "3.MO1.01_H1_R2" 3 13 3 52.2150000000001 4.01653846153847 2.49899999999997 2 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 10.999 0 NA 2 21.998 0 NA 3 32.997 0 NA 4 38.496 0 NA 6 54.994 0 NA 8 71.492 0 NA 8 71.492 0 NA 9 76.991 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 0 NA 10 82.49 2 16.498 10 82.49 14 115.486 10 82.49 14 115.486 0 NA 0 NA 0 NA 1 10.999 2 21.998 3 32.997 4 38.496 6 54.994 8 71.492 8 71.492 9 76.991 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 10 82.49 12 98.988 24 197.976 24 197.976 "3.MO1.01_H1_R2" 14 14 60 NA NA NA 4 1 0
"3.MO1" "3.MO1.03" "3.MO1.01" "3.MO1.01_H1_RNR" 3 13 3 52.2150000000001 4.01653846153847 2.49899999999997 2 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 1.74900000000002 0 NA 2 3.49800000000004 0 NA 3 5.24700000000006 0 NA 3 5.24700000000006 0 NA 4 6.99600000000008 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 0 NA 5 8.7450000000001 1 1.74900000000002 5 8.7450000000001 7 12.2430000000001 5 8.7450000000001 7 12.2430000000001 0 NA 0 NA 0 NA 0 NA 0 NA 1 1.74900000000002 2 3.49800000000004 3 5.24700000000006 3 5.24700000000006 4 6.99600000000008 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 5 8.7450000000001 6 10.4940000000001 12 20.9880000000002 12 20.9880000000002 NA NA NA NA NA NA NA NA NA NA
"3.MO1" "3.MO1.03" "3.MO1.02" "3.MO1.02_H1_R1" 3 13 3 52.2150000000001 4.01653846153847 2.49899999999997 2 2 0 NA 0 NA 0 NA 1 3.25 1 4.99899999999997 2 6.5 3 13.9969999999999 2 6.5 5 22.9949999999999 3 9.75 6 26.9939999999998 4 13 7 39.2329999999998 6 18.749 7 39.2329999999998 7 22.497 7 39.2329999999998 8 26.4959999999999 8 60.7599999999998 10 35.4939999999999 8 60.7599999999998 12 44.4919999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 9 69.2549999999999 13 49.4909999999998 21 109.488 26 90.2229999999995 31 154.477999999999 32 109.723 31 154.477999999999 32 109.723 0 NA 1 3.25 3 11.499 5 20.4969999999999 8 32.7449999999998 10 39.9939999999998 13 57.9819999999998 14 61.7299999999998 15 65.7289999999997 18 96.2539999999997 20 105.252 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 22 118.746 47 199.710999999999 63 264.200999999999 63 264.200999999999 "3.MO1.02_H1_R1" 0 NA 432 NA NA NA NA NA NA
